#plate,mjd,fiber,central_wavelength,col_density,nan_percent
3978,55330,960,3822,20.4890000000000,0.0140000000000000
3979,55597,250,3952.60000000000,20.4470000000000,0.0310000000000000
3979,55597,676,4002.50000000000,20.3120000000000,0.0570000000000000
3980,55331,20,4258.60000000000,20.2620000000000,0.0730000000000000
3980,55331,278,4055.90000000000,20.1670000000000,0.0160000000000000
3980,55331,436,4406.10000000000,20.5960000000000,0.191000000000000
3980,55331,502,4152.20000000000,20.6430000000000,0.232000000000000
3980,55331,600,4453.50000000000,20.1980000000000,0.228000000000000
3980,55331,734,4016.80000000000,20.0720000000000,0.0270000000000000
3980,55331,769,4239.20000000000,20.0100000000000,0.0200000000000000
3980,55331,844,4733.30000000000,20.3490000000000,0.0550000000000000
3981,55603,88,4916.50000000000,20.2940000000000,0.208000000000000
3981,55603,302,4209.60000000000,20.0070000000000,0.0370000000000000
3981,55603,726,3804.70000000000,20.8160000000000,0.0340000000000000
3981,55603,830,3936.30000000000,20.6470000000000,0.0230000000000000
3982,55332,662,4495.50000000000,20.3200000000000,0.0210000000000000
3982,55332,967,4276.10000000000,20.1030000000000,0.0290000000000000
3983,55603,31,4152.90000000000,20.9140000000000,0.236000000000000
3983,55603,64,4557.70000000000,20.8030000000000,0.0660000000000000
3983,55603,136,3897.10000000000,20.1570000000000,0.175000000000000
3983,55603,290,4088,21.1500000000000,0.0550000000000000
3983,55603,428,3726.60000000000,20.3820000000000,0.196000000000000
3983,55603,928,4086.80000000000,20.7830000000000,0.0700000000000000
3984,55333,98,4147.90000000000,20.3660000000000,0.0630000000000000
3984,55333,230,3878.40000000000,20.1070000000000,0.0140000000000000
3984,55333,274,5022.40000000000,20.3420000000000,0.242000000000000
3984,55333,344,4313.70000000000,20.2230000000000,0.160000000000000
3984,55333,424,4017.60000000000,20.1320000000000,0.0320000000000000
3984,55333,476,4649.60000000000,20.7470000000000,0.129000000000000
3984,55333,554,3956.70000000000,20.2680000000000,0.0230000000000000
3985,55320,154,4064.50000000000,20.6040000000000,0.0160000000000000
3985,55320,452,3953.90000000000,20.0180000000000,0.0140000000000000
3985,55320,454,4738.80000000000,20.4750000000000,0.116000000000000
3985,55320,552,4705.50000000000,20.4350000000000,0.123000000000000
3985,55320,686,3910.30000000000,20.4050000000000,0.130000000000000
3985,55320,764,4250.30000000000,20.2260000000000,0.0280000000000000
3985,55320,874,4301.30000000000,20.3650000000000,0.218000000000000
3986,55329,324,3889.90000000000,20.0800000000000,0.0820000000000000
3986,55329,595,3719.60000000000,20.1870000000000,0.0810000000000000
3986,55329,668,4100.40000000000,20.7940000000000,0.235000000000000
3986,55329,946,3911.70000000000,20.1800000000000,0.0740000000000000
3987,55590,152,4073,20.0920000000000,0.0120000000000000
3987,55590,984,3835.40000000000,20.7430000000000,0.0250000000000000
4004,55321,82,4622.90000000000,20.3170000000000,0.0390000000000000
4004,55321,99,3746,20.2370000000000,0.0290000000000000
4004,55321,378,3778.50000000000,20.3010000000000,0.0530000000000000
4004,55321,430,3813.80000000000,20.2040000000000,0.0150000000000000
4005,55325,342,3781.40000000000,20.2240000000000,0.136000000000000
4005,55325,400,3668.60000000000,20.3070000000000,0.0470000000000000
4005,55325,498,4435.80000000000,20.1670000000000,0.0800000000000000
4005,55325,899,4301.60000000000,20.3240000000000,0.209000000000000
4006,55328,784,4917.60000000000,20.7620000000000,0.149000000000000
4006,55328,866,4493.90000000000,20.2960000000000,0.208000000000000
4006,55328,988,3839.20000000000,20.3360000000000,0.0900000000000000
4007,55327,450,4478.30000000000,20.4290000000000,0.162000000000000
4007,55327,522,4398,20.0610000000000,0.0630000000000000
4007,55327,608,4282,20.5210000000000,0.123000000000000
4007,55327,640,3944.30000000000,20.7410000000000,0.0830000000000000
4007,55327,698,4903.10000000000,20.1130000000000,0.226000000000000
4007,55327,890,3932.20000000000,20.5400000000000,0.0310000000000000
4008,55356,22,4730.20000000000,20.7950000000000,0.130000000000000
4008,55356,918,3924.90000000000,20.5950000000000,0.150000000000000
4009,55648,36,3862.90000000000,20.7550000000000,0.0380000000000000
4009,55648,606,4635.90000000000,20.9630000000000,0.183000000000000
4009,55648,921,4371.40000000000,20.3580000000000,0.245000000000000
4010,55350,566,3858.80000000000,20.6680000000000,0.167000000000000
4010,55350,698,4693,20.0120000000000,0.162000000000000
4011,55635,22,3740.70000000000,20.2080000000000,0.0490000000000000
4011,55635,78,4589,20.5190000000000,0.0550000000000000
4011,55635,186,4128.50000000000,20.7520000000000,0.0220000000000000
4011,55635,476,3908.80000000000,20.4110000000000,0.0640000000000000
4011,55635,715,3695.70000000000,20.0770000000000,0.0230000000000000
4011,55635,818,3954.60000000000,20.3470000000000,0.0540000000000000
4011,55635,820,4135.20000000000,20.3040000000000,0.0440000000000000
4011,55635,834,3600.30000000000,20.1040000000000,0.0310000000000000
4012,55327,308,4183.30000000000,20.0110000000000,0.136000000000000
4012,55327,320,4118.30000000000,20.7110000000000,0.136000000000000
4012,55327,358,4052.50000000000,20.6080000000000,0.111000000000000
4012,55327,496,4019.70000000000,20.0130000000000,0.122000000000000
4012,55327,572,4089.80000000000,20.5140000000000,0.112000000000000
4012,55327,612,3865,20.4480000000000,0.0640000000000000
4013,55629,62,4195.20000000000,20.7130000000000,0.153000000000000
4013,55629,496,4179.30000000000,20.7290000000000,0.172000000000000
4013,55629,582,3970.50000000000,20.1840000000000,0.0670000000000000
4013,55629,676,4367.40000000000,21.2650000000000,0.239000000000000
4013,55629,896,4372.70000000000,20.7920000000000,0.0790000000000000
4013,55629,970,4192.60000000000,20.6810000000000,0.0900000000000000
4014,55630,204,3815.60000000000,20.6060000000000,0.00900000000000000
4014,55630,290,3918,20.4950000000000,0.0340000000000000
4014,55630,470,3687.10000000000,20.0170000000000,0.0240000000000000
4015,55624,42,4219.80000000000,20.8260000000000,0.0750000000000000
4015,55624,512,4562.40000000000,20.8080000000000,0.0880000000000000
4015,55624,565,3829.40000000000,20.7530000000000,0.0880000000000000
4015,55624,582,4201.90000000000,20.4020000000000,0.146000000000000
4016,55632,478,4213.30000000000,20.6180000000000,0.0720000000000000
4016,55632,498,3781.10000000000,20.4410000000000,0.0680000000000000
4016,55632,680,4459.10000000000,20.2280000000000,0.0620000000000000
4016,55632,860,3897.80000000000,20.2260000000000,0.0420000000000000
4017,55329,246,3753.80000000000,20.5170000000000,0.0480000000000000
4017,55329,340,4094,20.1260000000000,0.0460000000000000
4017,55329,752,3983.40000000000,20.4400000000000,0.0530000000000000
4018,55622,498,3628.90000000000,20.1520000000000,0.0510000000000000
4018,55622,524,3749.90000000000,20.8230000000000,0.0350000000000000
4018,55622,814,4610.50000000000,20.5400000000000,0.234000000000000
4019,55363,32,3860.80000000000,20.2540000000000,0.0540000000000000
4019,55363,202,3724.20000000000,20.5880000000000,0.0720000000000000
4019,55363,328,4660.40000000000,20.7010000000000,0.184000000000000
4019,55363,502,4078.50000000000,20.3350000000000,0.184000000000000
4019,55363,700,4675.60000000000,21.2260000000000,0.168000000000000
4019,55363,926,3706.90000000000,20.3060000000000,0.0660000000000000
4020,55332,608,3935.60000000000,20.1760000000000,0.0400000000000000
4020,55332,752,4208.20000000000,20.0450000000000,0.0840000000000000
4021,55620,232,3948.40000000000,21.0240000000000,0.0920000000000000
4021,55620,312,4524.20000000000,21.1170000000000,0.101000000000000
4022,55352,218,3795.80000000000,20.2820000000000,0.0730000000000000
4022,55352,278,4217.20000000000,20.7540000000000,0.0680000000000000
4022,55352,862,4345.70000000000,20.5350000000000,0.221000000000000
4023,55328,308,4067.80000000000,20.6080000000000,0.0760000000000000
4023,55328,888,4030.80000000000,20.3260000000000,0.0700000000000000
4024,55646,38,3827.90000000000,20.4320000000000,0.0600000000000000
4024,55646,406,3878.10000000000,20.6030000000000,0.0480000000000000
4024,55646,426,3944.30000000000,20.2060000000000,0.233000000000000
4025,55350,66,3974.20000000000,20.4070000000000,0.0570000000000000
4025,55350,502,4432.10000000000,20.1650000000000,0.114000000000000
4025,55350,678,4688.40000000000,20.2840000000000,0.129000000000000
4025,55350,858,3790.30000000000,20.2010000000000,0.0640000000000000
4025,55350,872,4344.60000000000,21.2410000000000,0.0660000000000000
4026,55325,216,3938.80000000000,20.6400000000000,0.0290000000000000
4026,55325,247,4559.40000000000,20.0260000000000,0.0290000000000000
4026,55325,728,4522.90000000000,20.3230000000000,0.0500000000000000
4026,55325,848,4731.50000000000,21.0300000000000,0.0760000000000000
4026,55325,864,4670.40000000000,20.1450000000000,0.0420000000000000
4026,55325,890,4179.80000000000,20.2270000000000,0.125000000000000
4027,55629,255,3703.20000000000,20.8140000000000,0.0600000000000000
4027,55629,642,3869.90000000000,20.4760000000000,0.0490000000000000
4027,55629,986,4411.70000000000,21.0260000000000,0.158000000000000
4028,55621,530,3888.60000000000,20.2950000000000,0.0320000000000000
4028,55621,544,4105.90000000000,20.1080000000000,0.0240000000000000
4028,55621,602,4256.50000000000,20.1720000000000,0.0270000000000000
4028,55621,997,4121.40000000000,20.6190000000000,0.0320000000000000
4029,55618,194,4193.90000000000,20.0450000000000,0.0400000000000000
4029,55618,356,4403.40000000000,20.1590000000000,0.202000000000000
4029,55618,428,3817.70000000000,20.0620000000000,0.151000000000000
4029,55618,632,4142.40000000000,21.0940000000000,0.0390000000000000
4029,55618,734,3945,20.7140000000000,0.0570000000000000
4030,55634,103,3804.30000000000,20.1820000000000,0.0380000000000000
4030,55634,324,4020.60000000000,20.2090000000000,0.0370000000000000
4030,55634,351,4007,20.1250000000000,0.0210000000000000
4030,55634,700,3954.30000000000,20.2360000000000,0.0200000000000000
4030,55634,738,4516.30000000000,20.8940000000000,0.0420000000000000
4032,55333,179,4717.50000000000,20.5980000000000,0.139000000000000
4032,55333,306,4418.70000000000,20.3920000000000,0.0360000000000000
4032,55333,447,3881.60000000000,20.4360000000000,0.0430000000000000
4032,55333,762,4581.70000000000,20.4910000000000,0.163000000000000
4033,55332,278,3958.10000000000,20.6950000000000,0.0210000000000000
4033,55332,592,3948.80000000000,20.2390000000000,0.0170000000000000
4034,55635,106,4424.30000000000,20.7280000000000,0.0170000000000000
4034,55635,434,3753.60000000000,20.3440000000000,0.0330000000000000
4035,55383,480,3880.60000000000,20.7100000000000,0.167000000000000
4035,55383,578,4665.20000000000,20.2180000000000,0.186000000000000
4035,55383,584,4643.90000000000,20.7240000000000,0.188000000000000
4035,55383,640,4351,20.2420000000000,0.117000000000000
4036,55330,14,3947.10000000000,20.1480000000000,0.0670000000000000
4036,55330,228,4079.20000000000,20.0260000000000,0.0320000000000000
4036,55330,238,4485.70000000000,20.5500000000000,0.119000000000000
4036,55330,286,4429.20000000000,20.3680000000000,0.0430000000000000
4036,55330,480,4139.70000000000,20.3550000000000,0.0330000000000000
4036,55330,596,4553.30000000000,20.2890000000000,0.0320000000000000
4036,55330,832,4676,20.5700000000000,0.0350000000000000
4037,55631,32,4000.30000000000,20.4390000000000,0.103000000000000
4037,55631,576,3875.30000000000,20.3380000000000,0.0220000000000000
4037,55631,674,4920.30000000000,20.1180000000000,0.221000000000000
4037,55631,936,3723.90000000000,20.2840000000000,0.0210000000000000
4038,55363,334,4100.50000000000,20.7810000000000,0.190000000000000
4038,55363,409,4121,20.2130000000000,0.196000000000000
4038,55363,720,4872.10000000000,20.7900000000000,0.225000000000000
4038,55363,764,4413.70000000000,20.3670000000000,0.0500000000000000
4039,55648,284,3930.40000000000,20.1100000000000,0.0530000000000000
4039,55648,746,4431.20000000000,20.0210000000000,0.0800000000000000
4039,55648,993,4230.80000000000,20.6750000000000,0.0880000000000000
4040,55605,180,4537.10000000000,20.6350000000000,0.0520000000000000
4040,55605,530,4626.40000000000,20.5850000000000,0.0220000000000000
4040,55605,790,4987.40000000000,20.1070000000000,0.224000000000000
4040,55605,856,4530.90000000000,20.9320000000000,0.0280000000000000
4040,55605,900,4424.50000000000,20.3210000000000,0.0230000000000000
4041,55361,407,4328.60000000000,20.4910000000000,0.220000000000000
4041,55361,419,4088.10000000000,20.4510000000000,0.0490000000000000
4041,55361,424,4805.30000000000,20.4850000000000,0.217000000000000
4041,55361,580,4198.20000000000,20.9930000000000,0.0570000000000000
4041,55361,770,4135.50000000000,20.1820000000000,0.0550000000000000
4041,55361,964,4054.80000000000,20.4280000000000,0.0880000000000000
4042,55626,736,3967,20.5640000000000,0.0250000000000000
4042,55626,974,4119.40000000000,20.9580000000000,0.0680000000000000
4042,55626,988,4398.60000000000,20.1480000000000,0.0770000000000000
4043,55630,90,3867.90000000000,20.3500000000000,0.0120000000000000
4043,55630,412,4375.40000000000,20.1080000000000,0.0320000000000000
4043,55630,530,4503,20.1480000000000,0.0740000000000000
4043,55630,588,3798,20.8050000000000,0.00800000000000000
4043,55630,620,4210.90000000000,20.3840000000000,0.0210000000000000
4044,55359,238,3963.50000000000,20.3230000000000,0.0940000000000000
4045,55622,166,3687.50000000000,20.2370000000000,0.0350000000000000
4045,55622,790,3890.30000000000,20.4750000000000,0.0290000000000000
4046,55605,276,4067.60000000000,20.4700000000000,0.0170000000000000
4046,55605,516,4156.40000000000,20.1060000000000,0.0390000000000000
4046,55605,547,4946.90000000000,20.4250000000000,0.186000000000000
4046,55605,568,3958,20.0710000000000,0.0220000000000000
4046,55605,596,4366.50000000000,20.1080000000000,0.175000000000000
4046,55605,775,3964.80000000000,20.6720000000000,0.0140000000000000
4047,55352,2,3701.60000000000,20.9130000000000,0.0270000000000000
4047,55352,24,4270.20000000000,20.2010000000000,0.243000000000000
4047,55352,628,3804.30000000000,20.0520000000000,0.0330000000000000
4047,55352,714,3797.70000000000,20.2080000000000,0.0350000000000000
4047,55352,833,4131.80000000000,20.3690000000000,0.0260000000000000
4048,55602,66,3867.40000000000,20.3590000000000,0.0940000000000000
4048,55602,348,4169.90000000000,20.4220000000000,0.244000000000000
4048,55602,524,4399.70000000000,20.2680000000000,0.123000000000000
4048,55602,742,4717.10000000000,21.2540000000000,0.0620000000000000
4049,55591,544,4042.30000000000,20.6030000000000,0.128000000000000
4049,55591,560,4097.70000000000,20.9690000000000,0.0330000000000000
4049,55591,680,4122.50000000000,20.3900000000000,0.0470000000000000
4049,55591,688,4930.40000000000,21.0020000000000,0.224000000000000
4049,55591,966,3949.80000000000,20.5470000000000,0.0580000000000000
4050,55599,173,3917.60000000000,20.8020000000000,0.0660000000000000
4050,55599,212,4126.20000000000,20.1680000000000,0.0710000000000000
4050,55599,402,4158.50000000000,20.1440000000000,0.0420000000000000
4050,55599,888,4712.90000000000,20.4630000000000,0.132000000000000
4051,55337,438,4188.70000000000,20.0320000000000,0.0870000000000000
4051,55337,894,3931,20.4970000000000,0.115000000000000
4052,55589,660,4276.50000000000,20.0280000000000,0.232000000000000
4052,55600,218,4706.60000000000,20.3110000000000,0.113000000000000
4052,55600,716,4194.60000000000,20.1630000000000,0.0590000000000000
4053,55591,24,3548.40000000000,20.5140000000000,0.0560000000000000
4053,55591,46,4807.50000000000,20.7150000000000,0.187000000000000
4053,55591,904,4163,20.2610000000000,0.0870000000000000
4054,55358,510,3966.40000000000,21.0430000000000,0.0860000000000000
4055,55359,238,4613,21.0760000000000,0.0260000000000000
4055,55359,554,3991.60000000000,20.0730000000000,0.0470000000000000
4055,55359,856,3937.60000000000,20.1420000000000,0.0730000000000000
4057,55357,214,3723.70000000000,20.2780000000000,0.0240000000000000
4057,55357,252,3900.20000000000,20.3350000000000,0.0940000000000000
4057,55357,298,3776.30000000000,20.7800000000000,0.0490000000000000
4057,55357,580,4073,20.1920000000000,0.0700000000000000
4057,55357,925,3859.90000000000,21.0680000000000,0.0640000000000000
4058,55358,212,4842,20.3170000000000,0.181000000000000
4058,55358,250,3606.20000000000,20.1560000000000,0.0290000000000000
4058,55358,540,3893,20.4050000000000,0.0540000000000000
4058,55358,596,3899.30000000000,20.1180000000000,0.0190000000000000
4059,55360,288,3789.10000000000,20.7720000000000,0.0250000000000000
4059,55360,356,3944.30000000000,20.0910000000000,0.0400000000000000
4059,55360,620,4617.40000000000,20.3040000000000,0.0890000000000000
4059,55360,726,4160.80000000000,20.5190000000000,0.0700000000000000
4060,55359,942,3932.20000000000,20.3790000000000,0.0450000000000000
4061,55362,400,3822,20.3960000000000,0.149000000000000
4061,55362,726,4497.30000000000,20.1230000000000,0.0430000000000000
4061,55362,858,3883.70000000000,20.0750000000000,0.0360000000000000
4061,55362,918,4529.40000000000,20.6010000000000,0.0450000000000000
4061,55362,949,4007.60000000000,20.0230000000000,0.0310000000000000
4061,55362,974,4531.60000000000,20.1870000000000,0.0420000000000000
4062,55383,852,3980.40000000000,20.4520000000000,0.0890000000000000
4063,55364,230,3816.50000000000,20.6680000000000,0.0930000000000000
4063,55364,686,4809.40000000000,20.4410000000000,0.127000000000000
4063,55364,842,3818.10000000000,20.5680000000000,0.139000000000000
4064,55366,410,4015.90000000000,20.2120000000000,0.0700000000000000
4064,55366,562,3980.30000000000,20.1100000000000,0.0590000000000000
4064,55366,774,4503.40000000000,20.7360000000000,0.0620000000000000
4065,55368,196,3937.10000000000,20.1390000000000,0.150000000000000
4065,55368,234,4321.50000000000,20.8060000000000,0.123000000000000
4065,55368,630,3972.80000000000,20.0050000000000,0.0480000000000000
4065,55368,672,4120.80000000000,20.4290000000000,0.227000000000000
4066,55444,342,4229.40000000000,20.5690000000000,0.0490000000000000
4066,55444,530,4843.50000000000,20.3770000000000,0.162000000000000
4066,55444,722,3982.40000000000,20.0780000000000,0.0320000000000000
4067,55361,424,4332.60000000000,20.0720000000000,0.140000000000000
4067,55361,473,3742,20.7600000000000,0.0850000000000000
4067,55361,542,4782.10000000000,20.8210000000000,0.224000000000000
4067,55361,543,4234.40000000000,21.0320000000000,0.108000000000000
4067,55361,678,4260.80000000000,20.4470000000000,0.129000000000000
4067,55361,790,4081.80000000000,20.1240000000000,0.102000000000000
4068,55445,588,3986.10000000000,20.5910000000000,0.0340000000000000
4068,55445,644,4994.60000000000,20.7650000000000,0.234000000000000
4068,55445,932,3901.10000000000,20.9180000000000,0.156000000000000
4069,55365,742,4153.10000000000,20.4570000000000,0.180000000000000
4070,55681,190,4262.50000000000,20.5570000000000,0.206000000000000
4070,55681,564,4639.40000000000,20.8040000000000,0.0370000000000000
4070,55681,871,4549.30000000000,20.3240000000000,0.100000000000000
4071,55660,940,3734.50000000000,20.3060000000000,0.0200000000000000
4071,55660,954,4307.70000000000,20.4130000000000,0.0380000000000000
4072,55362,126,3996.70000000000,20.7770000000000,0.243000000000000
4072,55362,158,4068.30000000000,20.6880000000000,0.0310000000000000
4072,55362,198,3796.80000000000,20.2190000000000,0.0200000000000000
4073,55663,82,3934.90000000000,20.0890000000000,0.0490000000000000
4073,55663,618,4197.50000000000,20.0680000000000,0.0580000000000000
4073,55663,780,3989.60000000000,20.6180000000000,0.0640000000000000
4074,55679,56,4143,20.2670000000000,0.0120000000000000
4074,55679,144,4087,20.4170000000000,0.149000000000000
4074,55679,256,4549.60000000000,20.8400000000000,0.0820000000000000
4074,55679,280,3667.10000000000,20.2380000000000,0.00500000000000000
4074,55679,594,4793.50000000000,20.5290000000000,0.125000000000000
4074,55679,666,3922.10000000000,20.0220000000000,0.204000000000000
4075,55352,166,4144.40000000000,20.6600000000000,0.147000000000000
4075,55352,258,4175.20000000000,20.4290000000000,0.141000000000000
4075,55352,378,3835.40000000000,21.0510000000000,0.146000000000000
4075,55352,555,4078.10000000000,20.0310000000000,0.0580000000000000
4075,55352,822,4432,20.9630000000000,0.0720000000000000
4077,55361,294,4401,20.1530000000000,0.240000000000000
4077,55361,621,3898.40000000000,20.2300000000000,0.106000000000000
4077,55361,772,3849.10000000000,20.7410000000000,0.118000000000000
4077,55361,890,3753.30000000000,21.0300000000000,0.109000000000000
4077,55361,974,3879.90000000000,20.4140000000000,0.135000000000000
4079,55363,214,3779.20000000000,20.5070000000000,0.108000000000000
4079,55363,270,3703.50000000000,20.7910000000000,0.115000000000000
4080,55368,120,3779.40000000000,20.4160000000000,0.0230000000000000
4080,55471,20,4025,20.8650000000000,0.0500000000000000
4080,55471,350,4243.90000000000,21.1150000000000,0.154000000000000
4081,55365,80,3682.80000000000,20.1880000000000,0.0950000000000000
4081,55365,254,4074,20.6430000000000,0.0850000000000000
4081,55365,288,3863.40000000000,20.2460000000000,0.0770000000000000
4081,55365,712,3770.80000000000,20.2390000000000,0.0790000000000000
4081,55365,838,4516.70000000000,20.7250000000000,0.0920000000000000
4082,55367,10,4016.50000000000,20.5780000000000,0.120000000000000
4082,55367,852,3729.30000000000,20.3690000000000,0.112000000000000
4083,55443,112,3948.10000000000,20.1690000000000,0.00800000000000000
4083,55443,208,3861.40000000000,20.8050000000000,0.0220000000000000
4084,55447,24,4035,20.4800000000000,0.226000000000000
4084,55447,286,4276.50000000000,20.3670000000000,0.0350000000000000
4084,55447,408,4033.70000000000,20.5560000000000,0.0400000000000000
4084,55447,690,4775.40000000000,20.5390000000000,0.197000000000000
4084,55447,928,3898.50000000000,20.8810000000000,0.0480000000000000
4085,55452,428,4223.90000000000,21.4990000000000,0.0580000000000000
4085,55452,524,3605.10000000000,20.0960000000000,0.0890000000000000
4085,55452,894,3863.90000000000,20.0480000000000,0.0610000000000000
4087,55449,294,4188.50000000000,20.5990000000000,0.218000000000000
4087,55449,302,3907.50000000000,20.2200000000000,0.0200000000000000
4087,55449,628,4228.50000000000,20.2130000000000,0.0260000000000000
4087,55449,800,3973.60000000000,20.5880000000000,0.0290000000000000
4088,55451,262,4055.50000000000,20.4670000000000,0.217000000000000
4088,55451,774,4357.90000000000,20.7460000000000,0.185000000000000
4089,55470,2,4240.50000000000,20.2470000000000,0.0500000000000000
4089,55470,228,3782.10000000000,21.2280000000000,0.0910000000000000
4089,55470,234,3697.90000000000,20.0550000000000,0.0290000000000000
4089,55470,302,3923.90000000000,20.2130000000000,0.0650000000000000
4089,55470,372,3700.70000000000,20.8880000000000,0.124000000000000
4089,55470,624,4026.40000000000,20.4040000000000,0.0370000000000000
4090,55500,538,4217.80000000000,21.4760000000000,0.242000000000000
4091,55498,294,3561.80000000000,20.6880000000000,0.0350000000000000
4091,55498,296,4159.30000000000,20.4410000000000,0.0460000000000000
4091,55498,785,3857,20.6850000000000,0.0650000000000000
4091,55498,898,4338.20000000000,20.6480000000000,0.0640000000000000
4092,55477,182,4685.70000000000,20.4510000000000,0.131000000000000
4092,55477,218,4908.30000000000,20.5170000000000,0.195000000000000
4093,55475,72,3848.30000000000,20.0270000000000,0.0720000000000000
4093,55475,332,3588.20000000000,20.3750000000000,0.0650000000000000
4093,55475,356,3648,20.2720000000000,0.0660000000000000
4093,55475,474,3938.90000000000,20.2530000000000,0.144000000000000
4094,55481,4,4662.30000000000,20.4520000000000,0.157000000000000
4094,55481,44,4212.40000000000,20.0350000000000,0.138000000000000
4094,55481,70,4604.90000000000,20.9230000000000,0.179000000000000
4094,55481,514,3851.60000000000,20.5060000000000,0.0660000000000000
4094,55481,672,4789.10000000000,20.2630000000000,0.105000000000000
4095,55497,89,4786.20000000000,20.7760000000000,0.214000000000000
4095,55497,159,4178.40000000000,20.0650000000000,0.0620000000000000
4095,55497,406,4000.20000000000,20.6620000000000,0.0660000000000000
4095,55497,698,4754,21.0540000000000,0.180000000000000
4095,55497,732,3941.80000000000,20.7030000000000,0.0630000000000000
4096,55501,678,4658.30000000000,20.6250000000000,0.235000000000000
4096,55501,743,3722.90000000000,20.1270000000000,0.00500000000000000
4097,55506,412,3934.60000000000,20.2480000000000,0.197000000000000
4097,55506,440,3668.70000000000,21.0440000000000,0.0570000000000000
4097,55506,826,3893.40000000000,20.7100000000000,0.0440000000000000
4174,55659,38,3847.50000000000,20.2600000000000,0.0310000000000000
4174,55659,376,3843.40000000000,20.3570000000000,0.0140000000000000
4174,55659,860,4141.50000000000,20.2210000000000,0.0200000000000000
4174,55659,916,3924.80000000000,20.7870000000000,0.0410000000000000
4175,55680,272,4114.10000000000,20.8190000000000,0.184000000000000
4176,55682,734,3693.40000000000,20.4900000000000,0.0530000000000000
4176,55682,736,4531.90000000000,20.1940000000000,0.0390000000000000
4176,55682,846,4205.90000000000,20.0850000000000,0.0660000000000000
4177,55688,178,4066.90000000000,20.0920000000000,0.151000000000000
4177,55688,736,5007.50000000000,20.3790000000000,0.225000000000000
4177,55688,854,4042,20.8040000000000,0.0620000000000000
4177,55688,975,4944.90000000000,20.2320000000000,0.244000000000000
4178,55653,82,3857,21.2670000000000,0.0790000000000000
4178,55653,424,3908.40000000000,20.3100000000000,0.0440000000000000
4178,55653,806,3827.10000000000,20.3140000000000,0.0510000000000000
4180,55679,42,4535.80000000000,20.3630000000000,0.0350000000000000
4180,55679,842,3715.70000000000,20.0210000000000,0.0260000000000000
4180,55679,874,4011.60000000000,20.2330000000000,0.103000000000000
4181,55685,428,4638.50000000000,21.0490000000000,0.115000000000000
4181,55685,560,4063.40000000000,20.7180000000000,0.101000000000000
4182,55446,774,4192.20000000000,20.4660000000000,0.0520000000000000
4182,55446,828,4548.40000000000,20.4530000000000,0.0590000000000000
4182,55446,880,4841,21.2170000000000,0.187000000000000
4183,55447,286,4093.30000000000,20.6060000000000,0.0590000000000000
4183,55447,394,4089.30000000000,20.7250000000000,0.0450000000000000
4183,55447,678,3863.70000000000,20.6680000000000,0.0440000000000000
4184,55450,54,4119.30000000000,20.8860000000000,0.0720000000000000
4184,55450,105,4150.90000000000,20.2590000000000,0.192000000000000
4184,55450,398,4130.50000000000,20.0730000000000,0.0240000000000000
4184,55450,432,3886.10000000000,20.0260000000000,0.0430000000000000
4184,55450,560,3835.80000000000,20.0840000000000,0.0100000000000000
4184,55450,880,4056.80000000000,20.7810000000000,0.0410000000000000
4184,55450,980,4320.50000000000,21.1360000000000,0.228000000000000
4185,55469,180,4543.50000000000,20.9930000000000,0.188000000000000
4185,55469,378,4129,20.8520000000000,0.240000000000000
4185,55469,705,3929.70000000000,20.0340000000000,0.0430000000000000
4185,55469,966,3931.60000000000,20.2470000000000,0.103000000000000
4186,55691,222,3892.60000000000,20.7240000000000,0.198000000000000
4186,55691,716,4098.30000000000,20.3710000000000,0.231000000000000
4186,55691,826,4808.40000000000,20.6350000000000,0.144000000000000
4186,55691,896,3821,20.3700000000000,0.0100000000000000
4187,55693,17,3566.10000000000,20.6460000000000,0.0720000000000000
4187,55693,434,3950.10000000000,20.1740000000000,0.152000000000000
4187,55693,814,4654.80000000000,20.6600000000000,0.0920000000000000
4187,55693,938,3933.30000000000,20.7410000000000,0.0840000000000000
4187,55693,940,4315.50000000000,20.2250000000000,0.0830000000000000
4188,55684,64,3692.10000000000,20.8560000000000,0.0340000000000000
4188,55684,156,3745.40000000000,20.5930000000000,0.0400000000000000
4188,55684,194,4637.20000000000,20.9470000000000,0.157000000000000
4188,55684,286,4805.20000000000,20.3750000000000,0.162000000000000
4188,55684,958,4358.70000000000,20.4250000000000,0.0520000000000000
4189,55679,244,3958.90000000000,20.4150000000000,0.0180000000000000
4189,55679,442,4180.50000000000,20.0560000000000,0.132000000000000
4189,55679,612,4095.20000000000,20.7330000000000,0.0150000000000000
4190,55686,34,3920.10000000000,20.4480000000000,0.0370000000000000
4190,55686,58,3931.10000000000,20.0700000000000,0.0280000000000000
4190,55686,412,3888.20000000000,20.1850000000000,0.0200000000000000
4190,55686,464,4784.80000000000,20.8140000000000,0.187000000000000
4190,55686,496,3811.20000000000,20.0330000000000,0.0300000000000000
4191,55444,74,3855.50000000000,20.7630000000000,0.0510000000000000
4191,55444,132,3692.50000000000,20.1830000000000,0.126000000000000
4191,55444,155,4145,21.0900000000000,0.229000000000000
4191,55444,198,4309.20000000000,20.4450000000000,0.0670000000000000
4191,55444,340,4121.90000000000,20.2530000000000,0.0670000000000000
4191,55444,904,4204.40000000000,20.0190000000000,0.0580000000000000
